id,type,modified,institutionCode,collectionCode,basisOfRecord,occurrenceID,catalogNumber,occurrenceRemarks,recordNumber,recordedBy,lifeStage,reproductiveCondition,establishmentMeans,occurrenceStatus,preparations,associatedSequences,associatedTaxa,previousIdentifications,eventDate,verbatimEventDate,habitat,eventRemarks,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,locality,verbatimLocality,verbatimElevation,minimumElevationInMeters,maximumElevationInMeters,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,locationRemarks,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,identificationID,identifiedBy,dateIdentified,identificationRemarks,identificationQualifier,typeStatus,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,nomenclaturalStatus
NSW:NSW:NSW 301959,PhysicalObject,2014-02-17 17:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301959,NSW 301959,Smooth flaking barked tree to 5 metres high.,1614,"Maconochie, J.R.",,fruit,native,Present,sheet,,,,1972-07-03,,Growing in mixed woodland.,,,,,,Australia,,Northern Territory,,Edith River Falls road,Edith River Falls road,,,,,,,,"14,05,,S,132,05,,E,",,,,,-14.08,132.08,,10000.0,,,,,,,,,,,,,,Corymbia dichromophloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,dichromophloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301960,PhysicalObject,2014-02-17 17:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301960,NSW 301960,Bark clean light grey to mottled grey and brown. Leaves mostly non-shining.,1612,"Speck, N.H.",,fruit,native,Present,sheet,,,,1961-08-22,,Rocky hill slopes.,,,,,,Australia,,Northern Territory,,11 miles [17.6 km] SE of Jindare station [SW of Pine Creek],11 miles [17.6 km] SE of Jindare station [SW of Pine Creek],,,,,,,,"14,07,,S,131,45,,E,",,,,,-14.12,131.75,,10000.0,,,,,,,,,,,,,,Corymbia dichromophloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,dichromophloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301961,PhysicalObject,2014-02-17 17:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301961,NSW 301961,Widely spreading tree with very twisted branches; trunk white with red-brown rough patches.,3400,"Evans, M.",,fruit,native,Present,sheet,,,,1990-08-17,,Open woodland; rocky soil.,,,,,,Australia,,Northern Territory,,Track to Yinberrie Hill,Track to Yinberrie Hill,,,,,,,,"14,08,,S,132,03,,E,",,,,,-14.13,132.05,,10000.0,,,,,,,,,,,,,,Corymbia dichromophloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,dichromophloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301962,PhysicalObject,2014-10-21 19:53:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301962,NSW 301962,"Slim tree, 20 ft [6 m] bark smooth, flaking in thin rectangular squares.",1862,"Dunlop, C.R.",,fruit,native,Present,sheet,,,,1970-09-03,,Growing in eucalypt woodland on granite.,,,,,,Australia,,Northern Territory,,"29 miles [46.4 km] northwest of Katherine, on Stuart Highway","29 miles [46.4 km] northwest of Katherine, on Stuart Highway",,,,,,,,"14,08,,S,132,00,,E,",,,,,-14.13,132.0,,10000.0,,,,,,,,,,,,,,Corymbia dichromophloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,dichromophloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301963,PhysicalObject,2014-02-17 17:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301963,NSW 301963,,5116,"Dunlop, C.R.",,buds | flowers,native,Present,sheet,,,,1979-04-06,,On gravelly ridge with ironwood; Euc. alba.,,,,,,Australia,,Northern Territory,,"Edith River c. 5 km north crossing, Stuart Highway","Edith River c. 5 km north crossing, Stuart Highway",,,,,,,,"14,09,,S,132,00,,E,",,,,,-14.15,132.0,,10000.0,,,,,,,,,,,,,,Corymbia dichromophloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,dichromophloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301964,PhysicalObject,2014-02-17 17:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301964,NSW 301964,"Small straggly tree 25-30 ft [7.6-9.1 m] high. Trunk 4-6 in. [10-15 cm] diam., 7 ft [2.1 m] high. Bark 'bloodwood' type, but smooth and flaking off throughout, basal part mottled red and white.",6618,"Lazarides, M.",,fruit,native,Present,sheet,,,,1961-07-07,,"Common on stony crest and slopes, with Eucalyptus tectifica and annual sorghum.",,,,,,Australia,,Northern Territory,,26 miles [41.6 km] NW of Katherine,26 miles [41.6 km] NW of Katherine,,,,,,,,"14,11,,S,132,01,,E,",,,,,-14.18,132.02,,10000.0,,,,,,,,,,,,,,Corymbia dichromophloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,dichromophloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301965,PhysicalObject,2014-02-17 17:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301965,NSW 301965,"Erect tree 35 ft [10.6 m] high. Trunk 9-12 in. [22.5-30 cm] diam., 6 ft [1.8 m] high. Bark smooth and white almost throughout, flaking off. Basal 1 ft [0.3 m] mottled 'bloodwood' type.",6620,"Lazarides, M.",,fruit,native,Present,sheet,,,,1961-07-07,,"Dominant on quartzitic skeletal crest, with Heteropogon triticeus and annual sorghum.",,,,,,Australia,,Northern Territory,,24 miles [38.4 km] NW of Katherine,24 miles [38.4 km] NW of Katherine,,,,,,,,"14,13,,S,132,03,,E,",,,,,-14.22,132.05,,10000.0,,,,,,,,,,,,,,Corymbia dichromophloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,dichromophloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301966,PhysicalObject,2014-02-17 17:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301966,NSW 301966,"Similar tree to ML 629, but lower and more straggly, with smooth (flaking-off) bark almost throughout. Tree with buds.",6630,"Lazarides, M.",,buds,native,Present,sheet,,,,1961-07-11,,,,,,,,Australia,,Northern Territory,,21 miles [33.6 km] NW of Katherine,21 miles [33.6 km] NW of Katherine,,,,,,,,"14,14,,S,132,04,,E,",,,,,-14.23,132.07,,10000.0,,,,,,,,,,,,,,Corymbia dichromophloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,dichromophloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301967,PhysicalObject,2014-02-17 17:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301967,NSW 301967,"Erect tree 50 ft [15.2 m] high. Trunk 12 in [30 cm] diam., 10-12 ft [3-3.6 m] high. Bark 'bloodwood' type, mottled red and white on trunk, smooth on branches. Leaves dull green. N.B. Some trees almost smooth-barked throughout, leaves variable in shape and size.",6629,"Lazarides, M.",,fruit,native,Present,sheet,,,,1961-07-11,,"Dominant, with annual sorghum.",,,,,,Australia,,Northern Territory,,21 miles [33.6 km] NW of Katherine,21 miles [33.6 km] NW of Katherine,,,,,,,,"14,14,,S,132,04,,E,",,,,,-14.23,132.07,,10000.0,,,,,,,,,,,,,,Corymbia dichromophloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,dichromophloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301968,PhysicalObject,2014-02-17 17:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301968,NSW 301968,"Tree 30 ft [9.1 m] high with smooth grey bark peeling to pink beneath. Leaves dull, greyish green, concolorous.",385,"Wilson, I.B.",,buds | fruit,native,Present,sheet,,,,1965-03-07,,Dominant on shallow siltstones.,,,,,,Australia,,Northern Territory,,11 miles [17.6 km] NE of Katherine,11 miles [17.6 km] NE of Katherine,,,,,,,,"14,21,,S,132,24,,E,",,,,,-14.35,132.4,,10000.0,,,,,,,,,,,,,,Corymbia dichromophloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,dichromophloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301969,PhysicalObject,2014-02-17 17:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301969,NSW 301969,"Tree 40 ft [12.2 m] high with woodland habit. Trunk 14 ins. [35 cm] diam., branches at 12 ft [3.6 m]. Smooth pink bark peeling in short flakes. Dull greyish-green concolorous leaves.",381,"Wilson, I.B.",,buds,native,Present,sheet,,,,1965-03-07,,"Crest of volcanics and siltstones, outcrop.",,,,,,Australia,,Northern Territory,,11 miles [17.6 km] NE of Katherine,11 miles [17.6 km] NE of Katherine,,,,,,,,"14,21,,S,132,24,,E,",,,,,-14.35,132.4,,10000.0,,,,,,,,,,,,,,Corymbia dichromophloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,dichromophloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301970,PhysicalObject,2014-02-17 17:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301970,NSW 301970,"Generally twisted, stunted tree to 20 ft [6 m]. Bark white and red-brown, flaking 'bloodwood' type. Leaves dark green, non-shining.",1624,"Speck, N.H.",,fruit,native,Present,sheet,,,,1961-09-04,,"Valley floor, associated with Eucalyptus ptychocarpa, E. bleeseri, E. alba.",,,,,,Australia,,Northern Territory,,15 miles [24 km] NE of Maranboy [township],15 miles [24 km] NE of Maranboy [township],,,,,,,,"14,21,,S,132,55,,E,",,,,,-14.35,132.92,,10000.0,,,,,,,,,,,,,,Corymbia dichromophloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,dichromophloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301972,PhysicalObject,2018-01-24 16:44:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301972,NSW 301972,,,,,fruit,native,Present,,,,,1855-10,,,,,,,,Australia,,Northern Territory,,Fitzmaurice River [Range],Fitzmaurice River [Range],,,,,,,,"15,00,,S,131,00,,E,",,,,,-15.0,131.0,,25000.0,,,,,,,,,,,,,isolectotype,Corymbia dichromophloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,dichromophloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301973,PhysicalObject,2014-02-17 17:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301973,NSW 301973,,,"Campbell, W.S.",,fruit,native,Present,sheet,,,,1911-05,,,,,,,,Australia,,Northern Territory,,"N. Territory, North of 15:00 'S","N. Territory, North of 15:00 'S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corymbia dichromophloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,dichromophloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301974,PhysicalObject,2018-05-24 14:29:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301974,NSW 301974,"Narrow leaf type. [ex Department of Agriculture, Darwin]",410,"Jensen, H.I.",,fruit,native,Present,sheet,,,,1916-07-05,,,,,,,,Australia,,Northern Territory,,Umbrawarra,Umbrawarra,,,,,,,,"13,49,,S,131,33,,E,",,,,,-13.82,131.55,,10000.0,,,,,,,,,,,,,,Corymbia dichromophloia x latifolia,,,,,Myrtaceae,Corymbia,dichromophloia x latifolia,,,,
NSW:NSW:NSW 301975,PhysicalObject,2012-02-06 13:51:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301975,NSW 301975,[ex Forestry and Timber Bureau Flora of North Australia] [ex Forestry and Timber Bureau Flora of North Australia],,"Bateman, W.",,fruit,native,Present,sheet,,,,1950-10-25,,Undulating country. Associates E. miniata - E. tetrodonta.,,,,,,Australia,,Northern Territory,,near Edith River Crossing,near Edith River Crossing,,,,,,,,"14,11,,S,132,02,,E,",,,,,-14.18,132.03,,10000.0,,,,,,,,,,,,,,Corymbia dichromophloia x latifolia,,,,,Myrtaceae,Corymbia,dichromophloia x latifolia,,,,
NSW:NSW:NSW 301976,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301976,NSW 301976,"Locally abundant. Tree 5 m. Smooth white bark, thin scaly grey-brown bark on lower trunk. Sep. juv. [sheet 2 of 2]",3434,"Hill, K.D.",,sterile,native,Present,sheet,,,,1988-11-23,,"Hill top. Open savannah woodland with this, Eucalyptus confluens. Shallow gritty brown loam on diorite.",,,,,,Australia,,Western Australia,,14.6 km southwest past Mount Hart turnoff.,14.6 km southwest past Mount Hart turnoff.,,,,,,,,"17,13,,S,124,55,,E,",,,,,-17.22,124.92,,50.0,,,,,,,,,,,,,,Corymbia drysdalensis (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,drysdalensis,,,(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301977,PhysicalObject,2014-07-23 13:05:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301977,NSW 301977,"Tree to 5 m, bark mottled, flowers white. [spirit colln. No. 5283/A]",10403,"Kenneally, K.F.",,flowers,native,Present,sheet,,,,1987-06-14,,On massive sandstone pavement on plateau of Mount Trafalgar.,,,,,,Australia,,Western Australia,,"Site 3, Under cliff at Mount Trafalgar","Site 3, Under cliff at Mount Trafalgar",,,,,,,,"15,16,50,S,125,04,05,E,",,,,,-15.2805556,125.0680556,,50.0,,,,,,,,,,,,,,Corymbia drysdalensis (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,drysdalensis,,,(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301978,PhysicalObject,2018-08-13 15:25:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301978,NSW 301978,"Tree 4 m tall with thin mottled flaky bark over trunk with much smooth bark; leaves dull, light green.",10132,"Brooker, M.I.H.",,fruit,native,Present,sheet,,,,1988-10-20,,,,,,,,Australia,,Western Australia,,49.6 km east-northest of Windjana turnoff on Gibb River road,49.6 km east-northest of Windjana turnoff on Gibb River road,,,,,,,,"17,09,,S,125,04,,E,",,,,,-17.15,125.07,,1000.0,,,,,,,,,,,,,,Corymbia drysdalensis (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,drysdalensis,,,(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301979,PhysicalObject,2012-10-05 09:48:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301979,NSW 301979,"Small tree with ""gum"" bark.",1425,"Gittins, C.H.",,buds | flowers,native,Present,sheet,,,,1967-07,,,,,,,,Australia,,Western Australia,,37 miles [58.2 km] from Bedford Downs station towards Tablelands station,37 miles [58.2 km] from Bedford Downs station towards Tablelands station,,,,,,,,"17,21,,S,127,13,,E,",,,,,-17.35,127.22,,10000.0,,,,,,,,,,,,,,Corymbia drysdalensis (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,drysdalensis,,,(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301980,PhysicalObject,2012-10-05 09:48:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301980,NSW 301980,"Medium tree, bark somewhat flaky on lower trunk, shedding in thin layers higher up with yellow smooth bark underneath.",1412,"Gittins, C.H.",,flowers,native,Present,sheet,,,,1967-07,,On granite hill top.,,,,,,Australia,,Western Australia,,"Springvale station, Kimberley","Springvale station, Kimberley",,,,,,,,"17,47,,S,127,41,,E,",,,,,-17.78,127.68,,10000.0,,,,,,,,,,,,,,Corymbia drysdalensis (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,drysdalensis,,,(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 302071,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 302071,NSW 302071,"Scrubby shrub or slender scraggly tree to 20 ft [6 m], rarely more; bark smooth pure white or with grey patches, sometimes grey and scaly at very base; crown sparse to rather dense; leaves green or subglaucous.",11444,"Blake, S.T.",,fruit,native,Present,sheet,,,,1936-05-09,,On flat top of sandstone hills associated with Acacia sp. and Triodia sp.,,,,,,Australia,,Queensland,,"Tranby, Gregory North District","Tranby, Gregory North District",,,,,,,,"22,40,,S,142,25,,E,",,,,,-22.67,142.42,,10000.0,,,,,,,,,"Johnson, L.A.S.",1992-02,,,holotype,Corymbia blakei K.D.Hill & L.A.S.Johnson subsp. blakei,,,,,Myrtaceae,Corymbia,blakei,,subsp.,K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 302075,PhysicalObject,2018-08-13 15:25:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 302075,NSW 302075,"Tree 6 m tall with thin tessellated dark grey bark to 1 m, smooth grey and pinkish grey above, very powdery; leaves dull green.",10372,"Brooker, M.I.H.",,fruit,native,Present,sheet,,,,1989-11-17,,On stony plain.,,,,,,Australia,,Queensland,,57.7 km W of Paroo R. crossing on Charleville to Quilpie rd,57.7 km W of Paroo R. crossing on Charleville to Quilpie rd,,,,,,,,"26,38,,S,144,43,,E,",,,,,-26.63,144.72,,1000.0,,,,,,,,,,,,,,Corymbia blakei subsp. rasilis K.D.Hill & L.A.S.Johnson ms.,,,,,Myrtaceae,Corymbia,blakei,,subsp.,K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 302077,PhysicalObject,2017-02-03 12:03:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 302077,NSW 302077,Broad form. More or less deciduous.,2025,"Johnson, L.A.S.",,fruit,native,Present,sheet,,,,1967-08-22,,Clay near watercourse.,,,,,,Australia,,Western Australia,,Mount House homestead to Mount House,Mount House homestead to Mount House,,,,,,,,"17,04,,S,125,42,,E,",,,,,-17.07,125.7,,25000.0,,,,,,,,,,,,,,Corymbia grandifolia subsp. lamprocardia L.A.S.Johnson,,,,,Myrtaceae,Corymbia,grandifolia,,subsp.,L.A.S.Johnson,
NSW:NSW:NSW 302078,PhysicalObject,2014-03-21 12:38:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 302078,NSW 302078,"10 m tall, smooth bark except flaky for 1.5 m.",2048,"Johnson, L.A.S.",,fruit,native,Present,sheet,,,,1967-08-24,,On grey soil depression with Eucalyptus tectifica and E. confertiflora.,,,,,,Australia,,Western Australia,,"At Prospecting Camp, Mitchell River Plateau, east of Mitchell River, c. 368 km southwest of Wyndham, c. 100 km east of King Sound","At Prospecting Camp, Mitchell River Plateau, east of Mitchell River, c. 368 km southwest of Wyndham, c. 100 km east of King Sound",,,,,,,,"14,50,,S,125,49,,E,",,,,,-14.83,125.82,,10000.0,,,,,,,,,"Johnson, L.A.S.",1992,,,,Corymbia grandifolia subsp. lamprocardia <--> subsp. longa (R.Br. ex Benth.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,grandifolia,,subsp.,(R.Br. ex Benth.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 302079,PhysicalObject,2014-03-21 12:38:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 302079,NSW 302079,"Tree to 14 m. Bark smooth, flowers white. Semi-deciduous at this time.",,"Smith, J.A.",,flowers,native,Present,sheet,,,,1978-11-16,,On red earth over basalt.,,,,,,Australia,,Western Australia,,"headwaters of Lawley River, Mitchell Plateau","headwaters of Lawley River, Mitchell Plateau",,,,,,,,"14,53,,S,125,56,,E,",,,,,-14.88,125.93,,10000.0,,,,,,,,,"Johnson, L.A.S.",1992,,,,Corymbia grandifolia subsp. lamprocardia <--> subsp. longa (R.Br. ex Benth.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,grandifolia,,subsp.,(R.Br. ex Benth.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 302080,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 302080,NSW 302080,"Tree to 7 m high, smooth white bark to base, glossy green leaves. Locally frequent.",944 A,"Hill, K.D.",,fruit,native,Present,sheet,,,,1984-07-23,,"In open woodland with Eucalyptus costuligera, E. constans, Triodia on flat stony red loam on red quartzite.",,,,,,Australia,,Western Australia,,11 km west of Durack River crossing on Gibb River road.,11 km west of Durack River crossing on Gibb River road.,,,,,,,,"15,54,,S,127,07,,E,",,,,,-15.9,127.12,,1000.0,,,,,,,,,,,,,,Corymbia grandifolia subsp. longior (R.Br. ex Benth.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,grandifolia,,subsp.,(R.Br. ex Benth.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 302081,PhysicalObject,2017-02-03 12:03:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 302081,NSW 302081,"Tree, white bark, large leaves, large fruit.",5509,"Beard, J.S.",,fruit,native,Present,sheet,,,,1968-06-18,,Savannah woodland.,,,,,,Australia,,Western Australia,,Between Dunham River station and Pompeys Pillar,Between Dunham River station and Pompeys Pillar,,,,,,,,"16,31,,S,128,13,,E,",,,,,-16.52,128.22,,25000.0,,,,,,,,,,,,,,Corymbia grandifolia subsp. lamprocardia L.A.S.Johnson,,,,,Myrtaceae,Corymbia,grandifolia,,subsp.,L.A.S.Johnson,
NSW:NSW:NSW 302082,PhysicalObject,2014-03-21 12:38:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 302082,NSW 302082,,2054,"Johnson, L.A.S.",,fruit,native,Present,sheet,,,,1967-08-25,,"Slightly heavier soil than Eucalyptus coniophloia nearby. With E. ferruginea, a little E. polycarpa, E. pruinosa also in area.",,,,,,Australia,,Western Australia,,c. 11 km west-southwest of Kununurra,c. 11 km west-southwest of Kununurra,,,,,,,,"15,45,,S,128,38,,E,",,,,,-15.75,128.63,,10000.0,,,,,,,,,,,,,,Corymbia grandifolia subsp. longior (R.Br. ex Benth.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,grandifolia,,subsp.,(R.Br. ex Benth.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 302083,PhysicalObject,2017-02-03 12:03:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 302083,NSW 302083,Erect tree 25 ft [7.6 m] high. Bark smooth and White.,2658,"Perry, R.A.",,fruit,native,Present,sheet,,,,1949-07-29,,Eucalyptus tectifica and E. grandifolia open forest on sandy soil on limestone.,,,,,,Australia,,Western Australia,,15 miles [25 km] E of Carlton station,15 miles [25 km] E of Carlton station,,,,,,,,"15,30,,S,128,46,,E,",,,,,-15.5,128.77,,10000.0,,,,,,,,,,,,,,Corymbia grandifolia subsp. lamprocardia L.A.S.Johnson,,,,,Myrtaceae,Corymbia,grandifolia,,subsp.,L.A.S.Johnson,
NSW:NSW:NSW 302084,PhysicalObject,2013-02-12 11:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 302084,NSW 302084,"Bark smooth, white throughout.",1871,"Dunlop, C.R.",,buds | flowers,native,Present,sheet,,,,1970-09-05,,Growing in open Eucalyptus forest.,,,,,,Australia,,Northern Territory,,"8 miles [13 km] of Mt Bundy Mine, SE Darwin","8 miles [13 km] of Mt Bundy Mine, SE Darwin",,,,,,,,"12,53,,S,131,42,,E,",,,,,-12.88,131.7,,10000.0,,,,,,,,,,,,,,Corymbia grandifolia subsp. longior (R.Br. ex Benth.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,grandifolia,,subsp.,(R.Br. ex Benth.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 302085,PhysicalObject,2012-03-07 11:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 302085,NSW 302085,"Erect tree 50 ft [15.2 m] high. Trunk 6-9 in. [15-22.5 cm] diam., 7 ft [2.1 m] high. Bark mottled red and white near base, but more or less smooth throughout. Young growth on tree.",6633,"Lazarides, M.",,fruit,native,Present,sheet,,,,1961-09-12,,Dominant at top of slope.,,,,,,Australia,,Northern Territory,,"Adelaide R. tributary, about 20 miles [33 km] SW of Stapleton homestead","Adelaide R. tributary, about 20 miles [33 km] SW of Stapleton homestead",,,,,,,,"13,25,,S,130,55,,E,",,,,,-13.42,130.92,,10000.0,,,,,,,,,,,,,,Corymbia grandifolia subsp. longior (R.Br. ex Benth.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,grandifolia,,subsp.,(R.Br. ex Benth.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 302086,PhysicalObject,2018-05-24 14:29:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 302086,NSW 302086,Cabbage Gum with tessellated bark at base of trunk.,352,"Jensen, H.I.",,fruit,native,Present,sheet,,,,1915-11-05,,,,,,,,Australia,,Northern Territory,,Burrundie,Burrundie,,,,,,,,"13,32,,S,131,42,,E,",,,,,-13.53,131.7,,10000.0,,,,,,,,,,,,,,Corymbia grandifolia subsp. longior (R.Br. ex Benth.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,grandifolia,,subsp.,(R.Br. ex Benth.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 302087,PhysicalObject,2017-11-10 12:08:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 302087,NSW 302087,"Tree c. 8 m high, dbh=30 cm, bark smooth on the single trunk, flowers white.",6101,"Tindale, M.D.",,buds | flowers,native,Present,sheet,,,,1979-07-12,,"In lateritic gravelly soil in very open woodland (Eucalyptus tectifica, Petalospermum [Petalostigma] pubescens and Erythrophleum chlorostahyum).",,,,,,Australia,,Northern Territory,,"along the Ooloo Rd, 16.5 km NE of Douglas River","along the Ooloo Rd, 16.5 km NE of Douglas River",,,,,,,,"13,39,,S,131,25,,E,",,,,,-13.65,131.42,,1000.0,,,,,,,,,,,,,,Corymbia grandifolia subsp. longior (R.Br. ex Benth.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,grandifolia,,subsp.,(R.Br. ex Benth.) K.D.Hill & L.A.S.Johnson,
